x,y,z
-2.4673,-4.2492,12.812
-2.6455,-4.5815,12.575
-2.8391,-4.9437,12.361
-3.0495,-5.3383,12.172
-3.2784,-5.7676,12.01
-3.5273,-6.2341,11.879
-3.798,-6.7404,11.782
-4.0922,-7.289,11.724
-4.4119,-7.8822,11.709
-4.7589,-8.5221,11.745
-5.1353,-9.2104,11.837
-5.5428,-9.9483,11.995
-5.9833,-10.736,12.226
-6.4586,-11.572,12.542
-6.97,-12.455,12.955
-7.5185,-13.379,13.478
-8.1045,-14.337,14.125
-8.7278,-15.318,14.91
-9.3868,-16.308,15.849
-10.079,-17.285,16.957
-10.8,-18.225,18.247
-11.542,-19.096,19.729
-12.298,-19.86,21.407
-13.054,-20.472,23.278
-13.796,-20.884,25.33
-14.504,-21.043,27.536
-15.158,-20.9,29.853
-15.732,-20.41,32.225
-16.2,-19.541,34.577
-16.534,-18.28,36.821
-16.709,-16.639,38.861
-16.702,-14.658,40.605
-16.498,-12.406,41.971
-16.088,-9.9771,42.898
-15.477,-7.4804,43.359
-14.678,-5.0284,43.361
-13.713,-2.7235,42.943
-12.614,-0.64723,42.171
-11.417,1.1467,41.128
-10.161,2.6341,39.9
-8.8812,3.817,38.569
-7.6114,4.7174,37.201
-6.3785,5.3706,35.85
-5.2036,5.8176,34.552
-4.1015,6.1004,33.328
-3.0813,6.2579,32.189
-2.1474,6.3244,31.137
-1.3002,6.3285,30.171
-0.53735,6.2934,29.284
0.14573,6.2374,28.47
0.7549,6.1743,27.72
1.2968,6.1147,27.027
1.7786,6.0662,26.386
2.2074,6.0342,25.79
2.5901,6.0227,25.235
2.9333,6.0341,24.718
3.2434,6.07,24.236
3.5261,6.1314,23.787
3.7866,6.2186,23.369
4.0298,6.3318,22.981
4.26,6.4707,22.623
4.4811,6.6351,22.296
4.6965,6.8243,21.998
4.9093,7.0379,21.732
5.1221,7.2753,21.498
5.3374,7.5355,21.298
5.5572,7.8179,21.132
5.7833,8.1214,21.003
6.0171,8.4449,20.912
6.2599,8.7869,20.863
6.5126,9.1458,20.857
6.7759,9.5195,20.896
7.0503,9.9057,20.984
7.3358,10.301,21.123
7.6324,10.703,21.315
7.9394,11.106,21.564
8.2561,11.506,21.87
8.5811,11.897,22.237
8.9126,12.272,22.665
9.2486,12.625,23.154
9.5863,12.947,23.705
9.9224,13.229,24.314
10.253,13.463,24.978
10.574,13.638,25.692
10.88,13.746,26.449
11.167,13.777,27.239
11.428,13.724,28.052
11.658,13.581,28.872
11.85,13.344,29.685
11.999,13.011,30.475
12.1,12.583,31.223
12.149,12.068,31.913
12.141,11.471,32.528
12.074,10.807,33.054
11.947,10.089,33.477
11.761,9.3335,33.79
11.518,8.5592,33.986
11.223,7.784,34.066
10.879,7.0255,34.031
10.493,6.2991,33.888
10.074,5.6183,33.645
9.6284,4.9934,33.314
9.1649,4.4318,32.906
8.6916,3.9378,32.435
8.2162,3.513,31.912
7.7459,3.1564,31.35
7.2869,2.8654,30.758
6.8448,2.6357,30.147
6.4239,2.4624,29.524
6.0277,2.3399,28.894
5.6589,2.2626,28.265
5.3193,2.2249,27.639
5.0099,2.2219,27.021
4.7311,2.2487,26.411
4.4828,2.3014,25.813
4.2647,2.3764,25.228
4.0759,2.4709,24.657
3.9154,2.5824,24.1
3.7821,2.7093,23.558
3.6748,2.8502,23.033
3.5923,3.0042,22.523
3.5335,3.1709,22.031
3.4973,3.3501,21.555
3.4825,3.542,21.097
3.4885,3.747,20.658
3.5143,3.9656,20.238
3.5595,4.1988,19.838
3.6234,4.4473,19.458
3.7058,4.7123,19.1
3.8064,4.995,18.766
3.9253,5.2966,18.455
4.0624,5.6183,18.171
4.218,5.9614,17.915
4.3924,6.3271,17.689
4.5858,6.7168,17.495
4.7989,7.1314,17.336
5.0322,7.5718,17.216
5.2861,8.0387,17.138
5.5614,8.5325,17.106
5.8585,9.0531,17.124
6.178,9.5997,17.198
6.5201,10.171,17.333
6.8852,10.765,17.534
7.2732,11.378,17.807
7.6836,12.005,18.16
8.1158,12.641,18.598
8.5684,13.278,19.128
9.0393,13.905,19.756
9.5259,14.512,20.486
10.025,15.082,21.322
10.53,15.601,22.265
11.037,16.049,23.314
11.539,16.405,24.464
12.025,16.649,25.705
12.488,16.759,27.021
12.915,16.714,28.393
13.295,16.496,29.795
13.615,16.092,31.193
13.862,15.496,32.552
14.026,14.71,33.833
14.094,13.745,34.994
14.059,12.622,35.998
13.916,11.371,36.812
13.661,10.031,37.413
13.298,8.6451,37.786
12.833,7.2573,37.928
12.275,5.9107,37.848
11.639,4.6428,37.564
10.939,3.4832,37.103
10.194,2.4526,36.494
9.4196,1.5622,35.771
8.6338,0.81452,34.964
7.8519,0.20508,34.102
7.0872,-0.27612,33.209
6.3509,-0.64254,32.304
5.6515,-0.90945,31.402
4.9954,-1.0926,30.513
4.3866,-1.2072,29.645
3.8273,-1.2673,28.801
3.3178,-1.2853,27.985
2.8575,-1.2719,27.196
2.4446,-1.2362,26.434
2.0765,-1.1856,25.699
1.7503,-1.1259,24.989
1.4627,-1.062,24.303
1.2102,-0.99729,23.639
0.98944,-0.93454,22.997
0.79704,-0.87569,22.374
0.62977,-0.8221,21.771
0.48458,-0.77465,21.185
0.35866,-0.73388,20.616
0.24941,-0.70006,20.064
0.15446,-0.67326,19.527
0.071686,-0.65345,19.005
-0.00082669,-0.64046,18.498
-0.06479,-0.63414,18.005
-0.12172,-0.63427,17.525
-0.17298,-0.64068,17.059
-0.21975,-0.6532,16.605
-0.26309,-0.67171,16.163
-0.30396,-0.69613,15.734
-0.34317,-0.72645,15.317
-0.3815,-0.76271,14.911
-0.41962,-0.80502,14.516
-0.45816,-0.85355,14.132
-0.4977,-0.90855,13.759
-0.53879,-0.97034,13.397
-0.58194,-1.0393,13.045
-0.62768,-1.116,12.703
-0.67651,-1.2008,12.371
-0.72894,-1.2945,12.05
-0.7855,-1.3979,11.738
-0.84673,-1.5116,11.436
-0.91322,-1.6368,11.144
-0.98558,-1.7743,10.861
-1.0645,-1.9255,10.589
-1.1506,-2.0916,10.327
-1.2447,-2.274,10.076
-1.3476,-2.4743,9.8356
-1.4603,-2.6944,9.6067
-1.5837,-2.936,9.3898
-1.7189,-3.2014,9.1859
-1.8672,-3.4928,8.996
-2.0297,-3.8127,8.8213
-2.208,-4.1638,8.6635
-2.4036,-4.5491,8.5244
-2.6182,-4.9718,8.4064
-2.8535,-5.435,8.3124
-3.1117,-5.9425,8.2458
-3.3947,-6.4977,8.2109
-3.705,-7.1045,8.2125
-4.045,-7.7666,8.2567
-4.4172,-8.4876,8.3507
-4.8242,-9.2707,8.5029
-5.2688,-10.119,8.7234
-5.7538,-11.033,9.0239
-6.2817,-12.015,9.4181
-6.855,-13.062,9.9217
-7.4757,-14.17,10.552
-8.1451,-15.333,11.33
-8.8639,-16.537,12.277
-9.6313,-17.766,13.416
-10.445,-18.993,14.769
-11.299,-20.185,16.359
-12.188,-21.298,18.203
-13.099,-22.279,20.314
-14.017,-23.063,22.69
-14.922,-23.577,25.318
-15.787,-23.741,28.161
-16.583,-23.478,31.158
-17.272,-22.72,34.221
-17.817,-21.418,37.232
-18.177,-19.559,40.056
-18.315,-17.172,42.543
-18.201,-14.337,44.553
-17.815,-11.181,45.975
-17.151,-7.8669,46.741
-16.223,-4.5739,46.843
-15.058,-1.4713,46.336
-13.699,1.3045,45.322
-12.199,3.6645,43.935
-10.613,5.5717,42.316
-8.9941,7.0353,40.597
-7.3912,8.0979,38.881
-5.8423,8.8212,37.246
-4.3759,9.2732,35.737
-3.011,9.519,34.378
-1.758,9.6159,33.175
-0.62062,9.6107,32.121
0.40251,9.5402,31.205
1.3163,9.4319,30.411
2.1278,9.3058,29.725
2.8456,9.176,29.13
3.4787,9.0521,28.614
4.036,8.9402,28.166
4.5264,8.8441,27.776
4.9582,8.7658,27.436
5.339,8.7062,27.139
5.6757,8.6651,26.88
5.9746,8.642,26.655
6.2414,8.636,26.46
6.4808,8.6457,26.294
6.6973,8.6699,26.153
6.8946,8.7069,26.036
7.0758,8.7552,25.942
7.2437,8.8133,25.87
7.4007,8.8795,25.818
7.5486,8.9521,25.787
7.6889,9.0297,25.775
7.823,9.1105,25.782
7.9518,9.1929,25.807
8.0759,9.2753,25.85
8.1958,9.3562,25.91
8.3118,9.4339,25.986
8.4241,9.507,26.077
8.5324,9.574,26.182
8.6365,9.6333,26.301
8.7362,9.6837,26.432
8.8309,9.7239,26.573
8.9202,9.7527,26.723
9.0035,9.7691,26.88
9.0801,9.7722,27.043
9.1493,9.7614,27.209
9.2105,9.7362,27.377
9.2631,9.6962,27.543
9.3064,9.6415,27.707
9.3399,9.5724,27.865
9.3631,9.4892,28.016
9.3757,9.3928,28.158
9.3775,9.2841,28.288
9.3681,9.1643,28.404
9.3477,9.0348,28.505
9.3164,8.8972,28.589
9.2745,8.7534,28.656
9.2224,8.605,28.704
9.1607,8.4541,28.732
9.09,8.3025,28.74
9.0113,8.1522,28.728
8.9253,8.0051,28.697
8.8333,7.8628,28.646
8.7363,7.7271,28.577
8.6354,7.5995,28.49
8.5318,7.4812,28.386
8.4267,7.3734,28.268
8.3214,7.2771,28.135
8.217,7.1931,27.99
8.1146,7.122,27.835
8.0153,7.0642,27.671
7.9202,7.0199,27.499
7.8302,6.9894,27.322
7.7461,6.9726,27.14
7.6687,6.9695,26.957
7.5988,6.9798,26.772
7.5369,7.0033,26.589
7.4835,7.0396,26.408
7.4391,7.0884,26.23
7.4041,7.1491,26.058
7.3786,7.2214,25.893
7.3629,7.3047,25.735
7.357,7.3985,25.586
7.3612,7.502,25.448
7.3753,7.6148,25.322
7.3992,7.7362,25.208
7.4329,7.8654,25.109
7.4762,8.0016,25.024
7.5287,8.1441,24.955
7.5903,8.292,24.902
7.6604,8.4442,24.868
7.7388,8.5997,24.851
7.8249,8.7574,24.854
7.9181,8.916,24.877
8.0179,9.0741,24.919
8.1235,9.2304,24.982
8.2342,9.3832,25.066
8.3491,9.531,25.17
8.4673,9.6719,25.295
8.5878,9.8043,25.439
8.7094,9.9262,25.603
8.8311,10.036,25.784
8.9516,10.131,25.983
9.0695,10.21,26.197
9.1836,10.272,26.425
9.2924,10.314,26.663
9.3945,10.335,26.911
9.4885,10.334,27.164
9.573,10.31,27.42
9.6467,10.262,27.676
9.7082,10.191,27.928
9.7565,10.096,28.172
9.7904,9.9781,28.406
9.8092,9.8386,28.625
9.8121,9.6788,28.827
9.7988,9.5009,29.008
9.769,9.3071,29.166
9.7228,9.1001,29.297
9.6606,8.883,29.401
9.5828,8.6589,29.475
9.4904,8.431,29.518
9.3845,8.2026,29.531
9.2663,7.9768,29.514
9.1373,7.7568,29.466
8.9993,7.5453,29.389
8.8539,7.3448,29.284
8.703,7.1577,29.154
8.5484,6.9857,28.999
8.3922,6.8305,28.823
8.236,6.6931,28.628
8.0817,6.5745,28.415
7.931,6.4752,28.189
7.7854,6.3954,27.951
7.6464,6.3353,27.703
7.5153,6.2946,27.449
7.3932,6.2731,27.19
7.2812,6.2702,26.929
7.1801,6.2855,26.667
7.0907,6.3184,26.407
7.0134,6.3681,26.151
6.9489,6.4341,25.901
6.8974,6.5156,25.657
6.8592,6.6121,25.422
6.8345,6.7228,25.198
6.8233,6.8471,24.985
6.8257,6.9843,24.786
6.8416,7.1338,24.602
6.8708,7.295,24.434
6.9132,7.467,24.284
6.9686,7.6493,24.152
7.0367,7.8409,24.041
7.1171,8.0411,23.952
7.2095,8.2488,23.885
7.3134,8.4629,23.843
7.4284,8.6823,23.826
7.5537,8.9055,23.836
7.6889,9.131,23.873
7.8331,9.357,23.938
7.9855,9.5816,24.033
8.1451,9.8025,24.157
8.3109,10.017,24.312
8.4815,10.224,24.496
8.6558,10.419,24.71
8.8321,10.599,24.953
9.0088,10.763,25.223
9.1842,10.905,25.52
9.3563,11.024,25.841
9.523,11.116,26.184
9.6823,11.177,26.544
9.8318,11.207,26.918
9.9693,11.201,27.302
10.092,11.158,27.691
10.199,11.078,28.079
10.287,10.959,28.46
10.354,10.802,28.828
10.399,10.609,29.178
10.42,10.38,29.503
10.416,10.12,29.798
10.386,9.8311,30.057
10.331,9.5191,30.277
10.25,9.1887,30.453
10.144,8.8454,30.583
10.014,8.495,30.664
9.8619,8.1433,30.697
9.69,7.7959,30.682
9.5006,7.458,30.619
9.2963,7.1346,30.511
9.0802,6.8299,30.361
8.8551,6.5472,30.171
8.6243,6.2895,29.946
8.3909,6.0587,29.69
8.1576,5.8563,29.407
7.9275,5.683,29.1
7.703,5.5389,28.775
7.4866,5.4238,28.434
7.2804,5.3371,28.082
7.086,5.2777,27.722
6.9052,5.2447,27.357
6.7391,5.2366,26.989
6.5889,5.2524,26.622
6.4552,5.2906,26.259
6.3388,5.3502,25.9
6.2399,5.4298,25.548
6.1589,5.5285,25.206
6.0959,5.6453,24.874
6.0508,5.7794,24.555
6.0237,5.93,24.25
6.0143,6.0966,23.96
6.0225,6.2786,23.688
6.0481,6.4755,23.435
6.0909,6.6869,23.201
6.1505,6.9123,22.99
6.2267,7.1513,22.802
6.3191,7.4035,22.639
6.4276,7.6682,22.503
6.5516,7.9448,22.396
6.6909,8.2325,22.319
6.8451,8.5303,22.275
7.0136,8.8368,22.265
7.1959,9.1507,22.291
7.3914,9.47,22.355
7.5993,9.7926,22.459
7.8186,10.116,22.604
8.0483,10.436,22.792
8.2871,10.751,23.024
8.5335,11.056,23.301
8.7858,11.346,23.624
9.0418,11.617,23.99
9.2994,11.864,24.401
9.5558,12.08,24.854
9.8083,12.26,25.345
10.053,12.398,25.872
10.288,12.487,26.428
10.508,12.524,27.008
10.709,12.503,27.604
10.889,12.421,28.207
11.042,12.274,28.807
11.165,12.062,29.394
11.255,11.786,29.957
11.308,11.448,30.485
11.322,11.052,30.966
11.295,10.606,31.392
11.226,10.117,31.753
11.115,9.5941,32.042
10.963,9.049,32.254
10.772,8.4921,32.386
10.544,7.9348,32.437
10.283,7.3877,32.408
9.9933,6.8605,32.304
9.68,6.3618,32.128
9.3482,5.8986,31.887
9.0032,5.4763,31.588
8.6505,5.0985,31.239
8.2953,4.7673,30.847
7.9425,4.4835,30.42
7.5966,4.2465,29.965
7.2616,4.0547,29.488
6.9409,3.9061,28.996
6.6374,3.7979,28.494
6.3535,3.7272,27.986
6.0908,3.6908,27.477
5.8508,3.6857,26.969
5.6343,3.7092,26.465
5.4418,3.7586,25.969
5.2735,3.8315,25.481
5.1293,3.9261,25.003
5.009,4.0405,24.538
4.9121,4.1735,24.086
4.8383,4.324,23.649
4.7868,4.4913,23.227
4.7573,4.6749,22.823
4.749,4.8744,22.437
4.7616,5.0899,22.07
4.7944,5.3214,21.724
4.8471,5.5691,21.399
4.9193,5.8333,21.099
5.0107,6.1145,20.823
5.1211,6.4129,20.574
5.2503,6.7291,20.354
5.3982,7.0633,20.164
5.5647,7.4156,20.008
5.7498,7.7862,19.887
5.9534,8.1748,19.804
6.1755,8.5809,19.763
6.4161,9.0038,19.766
6.6748,9.4421,19.817
6.9516,9.8939,19.918
7.2458,10.357,20.075
7.5569,10.827,20.29
7.8839,11.302,20.567
8.2257,11.775,20.91
8.5806,12.24,21.321
8.9466,12.691,21.802
9.321,13.118,22.356
9.7008,13.513,22.983
10.082,13.865,23.681
10.46,14.162,24.447
10.83,14.392,25.277
11.187,14.543,26.162
11.522,14.603,27.091
11.83,14.562,28.051
12.103,14.41,29.026
12.334,14.142,29.996
12.515,13.754,30.94
12.639,13.249,31.836
12.7,12.631,32.662
12.693,11.913,33.395
12.615,11.109,34.017
12.464,10.239,34.511
12.242,9.3252,34.867
11.95,8.3913,35.079
11.594,7.4615,35.146
11.181,6.5583,35.074
10.719,5.7018,34.872
10.217,4.9083,34.553
9.6862,4.1896,34.133
9.1365,3.5537,33.629
8.5782,3.0039,33.057
8.0208,2.5401,32.433
7.4727,2.1591,31.772
6.9414,1.8557,31.086
6.4328,1.6229,30.386
5.9518,1.4533,29.68
5.502,1.3387,28.975
5.0856,1.2717,28.276
4.7042,1.245,27.586
4.3583,1.252,26.909
4.0477,1.287,26.246
3.7716,1.3451,25.599
3.529,1.4222,24.967
3.3183,1.5151,24.351
3.138,1.621,23.752
2.9863,1.7381,23.169
2.8615,1.865,22.603
2.7618,2.0007,22.054
2.6857,2.1449,21.521
2.6316,2.2975,21.005
2.5982,2.4586,20.505
2.5843,2.6287,20.022
2.5887,2.8086,19.556
2.6107,2.9991,19.108
2.6495,3.2013,18.676
2.7047,3.4163,18.263
2.7759,3.6455,17.868
2.8628,3.8903,17.493
2.9656,4.1522,17.138
3.0842,4.4328,16.804
3.2191,4.7337,16.493
3.3706,5.0568,16.205
3.5392,5.4038,15.944
3.7256,5.7765,15.71
3.9307,6.1766,15.506
4.1553,6.6059,15.335
4.4004,7.0661,15.201
4.667,7.5587,15.106
4.9561,8.0848,15.056
5.269,8.6455,15.056
5.6066,9.2411,15.11
5.9701,9.8714,15.225
6.3602,10.535,15.408
6.7777,11.231,15.667
7.223,11.954,16.011
7.6962,12.701,16.447
8.1966,13.463,16.986
8.7233,14.231,17.637
9.2741,14.993,18.408
9.8459,15.732,19.307
10.435,16.431,20.342
11.034,17.066,21.514
11.637,17.611,22.823
12.235,18.037,24.264
12.815,18.314,25.824
13.365,18.41,27.482
13.869,18.295,29.21
14.312,17.944,30.968
14.675,17.34,32.71
14.942,16.475,34.383
15.095,15.357,35.928
15.121,14.007,37.288
15.01,12.462,38.411
14.755,10.775,39.258
14.357,9.0061,39.8
13.822,7.2218,40.032
13.162,5.4865,39.963
12.394,3.8571,39.619
11.541,2.3784,39.041
10.624,1.0805,38.274
9.67,-0.021905,37.368
8.7008,-0.92761,36.37
7.738,-1.6466,35.319
6.7995,-2.1965,34.25
5.8999,-2.5995,33.187
5.05,-2.8795,32.149
4.257,-3.0602,31.146
3.5253,-3.1636,30.185
2.8564,-3.209,29.269
2.2499,-3.2131,28.397
1.7036,-3.1899,27.567
1.2142,-3.1507,26.778
0.77774,-3.1043,26.025
0.38954,-3.0579,25.307
0.044795,-3.0168,24.62
-0.26137,-2.9852,23.963
-0.53375,-2.9659,23.331
-0.77696,-2.9611,22.725
-0.99537,-2.9725,22.142
-1.1931,-3.0011,21.581
-1.3739,-3.0476,21.041
-1.5413,-3.1128,20.522
-1.6984,-3.1969,20.023
-1.8483,-3.3004,19.543
-1.9935,-3.4237,19.083
-2.1365,-3.5672,18.643
-2.2796,-3.7315,18.222
-2.4248,-3.9171,17.821
-2.574,-4.1247,17.44
-2.7291,-4.3553,17.082
-2.8917,-4.6097,16.745
-3.0635,-4.8891,16.432
-3.246,-5.1946,16.143
-3.4409,-5.5275,15.881
-3.6496,-5.8892,15.648
-3.8735,-6.2811,15.446
-4.1143,-6.7046,15.277
-4.3733,-7.161,15.146
-4.6521,-7.6515,15.055
-4.952,-8.1772,15.009
-5.2745,-8.7387,15.014
-5.621,-9.3363,15.075
-5.9925,-9.9695,15.197
-6.3902,-10.637,15.39
-6.8149,-11.336,15.659
-7.267,-12.064,16.014
-7.7467,-12.814,16.464
-8.2535,-13.58,17.017
-8.7862,-14.351,17.684
-9.3426,-15.114,18.474
-9.9197,-15.852,19.393
-10.513,-16.548,20.448
-11.116,-17.176,21.643
-11.722,-17.711,22.975
-12.321,-18.123,24.438
-12.901,-18.381,26.02
-13.449,-18.452,27.697
-13.95,-18.308,29.44
-14.386,-17.924,31.209
-14.739,-17.284,32.956
-14.994,-16.38,34.624
-15.132,-15.223,36.157
-15.142,-13.837,37.496
-15.011,-12.26,38.592
-14.736,-10.548,39.403
-14.317,-8.7621,39.907
-13.762,-6.9698,40.097
-13.083,-5.2354,39.987
-12.298,-3.6148,39.605
-11.429,-2.1515,38.994
-10.502,-0.87343,38.2
-9.5389,0.20645,37.273
-8.5643,1.0889,36.259
-7.599,1.7854,35.199
-6.6606,2.3146,34.125
-5.7631,2.6994,33.061
-4.9168,2.964,32.023
-4.1287,3.1322,31.024
-3.4026,3.2257,30.067
-2.7398,3.2638,29.156
-2.1394,3.2628,28.289
-1.5992,3.2364,27.464
-1.1156,3.1955,26.68
-0.68454,3.1488,25.933
-0.30121,3.1031,25.22
0.03923,3.0637,24.538
0.34168,3.0345,23.885
0.61096,3.0182,23.259
0.85168,3.017,22.657
1.0682,3.0323,22.078
1.2646,3.0652,21.522
1.4447,3.1165,20.987
1.6119,3.1867,20.472
1.7693,3.2761,19.978
1.92,3.3853,19.503
2.0666,3.5146,19.048
2.2114,3.6645,18.612
2.3567,3.8354,18.197
2.5045,4.0281,17.802
2.6569,4.2432,17.428
2.8155,4.4817,17.076
2.9821,4.7444,16.747
3.1584,5.0325,16.442
3.3458,5.3472,16.163
3.5459,5.6898,15.91
3.7603,6.0616,15.688
3.9905,6.464,15.498
4.2378,6.8982,15.342
4.5038,7.3657,15.225
4.79,7.8674,15.151
5.0978,8.4041,15.124
5.4284,8.9765,15.149
5.7832,9.5843,15.232
6.1633,10.227,15.38
6.5697,10.902,15.601
7.0029,11.608,15.901
7.4634,12.339,16.29
7.951,13.09,16.776
8.4649,13.851,17.37
9.0035,14.613,18.079
9.5644,15.36,18.913
10.144,16.075,19.877
10.737,16.738,20.978
11.337,17.325,22.216
11.936,17.808,23.587
12.523,18.156,25.084
13.086,18.34,26.689
13.612,18.328,28.377
14.083,18.093,30.115
14.484,17.615,31.86
14.797,16.879,33.562
15.006,15.887,35.165
15.094,14.653,36.611
15.05,13.207,37.847
14.866,11.593,38.825
14.538,9.8681,39.513
14.071,8.0956,39.894
13.474,6.341,39.969
12.76,4.6649,39.758
11.951,3.1179,39.293
11.068,1.7371,38.618
10.135,0.54465,37.78
9.1756,-0.45197,36.828
8.2128,-1.2575,35.804
7.2658,-1.8858,34.746
6.3506,-2.3572,33.683
5.4798,-2.6945,32.635
4.6624,-2.9215,31.617
3.904,-3.0609,30.638
3.2075,-3.1333,29.701
2.5734,-3.1565,28.809
2.0004,-3.1457,27.959
1.4858,-3.1135,27.151
1.0259,-3.0697,26.38
0.61634,-3.0224,25.645
0.25246,-2.9777,24.943
-0.070549,-2.9402,24.27
-0.35751,-2.9134,23.625
-0.6131,-2.8999,23.005
-0.84178,-2.9015,22.41
-1.0478,-2.9196,21.837
-1.2349,-2.955,21.285
-1.4069,-3.0083,20.754
-1.5671,-3.0802,20.243
-1.7184,-3.171,19.751
-1.8636,-3.281,19.279
-2.0054,-3.4107,18.826
-2.1459,-3.5606,18.392
-2.2874,-3.7312,17.978
-2.4318,-3.9231,17.584
-2.5809,-4.1371,17.211
-2.7365,-4.3742,16.858
-2.9003,-4.6354,16.529
-3.0738,-4.9217,16.222
-3.2586,-5.2345,15.941
-3.4562,-5.5751,15.686
-3.6681,-5.945,15.461
-3.8958,-6.3455,15.267
-4.1407,-6.7781,15.107
-4.4045,-7.2442,14.985
-4.6884,-7.745,14.904
-4.9941,-8.2815,14.87
-5.3228,-8.8544,14.887
-5.676,-9.4639,14.961
-6.0548,-10.109,15.099
-6.4602,-10.789,15.309
-6.8932,-11.501,15.598
-7.354,-12.241,15.974
-7.8427,-13.003,16.449
-8.3588,-13.779,17.03
-8.9008,-14.558,17.727
-9.4665,-15.327,18.551
-10.053,-16.068,19.507
-10.654,-16.761,20.602
-11.265,-17.382,21.838
-11.877,-17.902,23.214
-12.479,-18.292,24.721
-13.06,-18.518,26.345
-13.606,-18.549,28.061
-14.1,-18.355,29.836
-14.526,-17.913,31.629
-14.865,-17.207,33.387
-15.099,-16.234,35.055
-15.212,-15.006,36.571
-15.192,-13.552,37.878
-15.028,-11.916,38.927
-14.717,-10.155,39.68
-14.26,-8.3344,40.116
-13.668,-6.5232,40.235
-12.953,-4.7858,40.054
-12.137,-3.1765,39.605
-11.241,-1.7363,38.935
-10.29,-0.48978,38.092
-9.3101,0.55357,37.126
-8.3238,1.3977,36.085
-7.3516,2.0567,35.006
-6.4108,2.5512,33.921
-5.5146,2.9053,32.853
-4.6726,3.1439,31.817
-3.891,3.2908,30.822
-3.1728,3.3677,29.872
-2.5187,3.3934,28.968
-1.9275,3.3838,28.11
-1.3964,3.3521,27.295
-0.92154,3.3088,26.521
-0.49851,3.262,25.783
-0.12245,3.2184,25.079
0.21163,3.1826,24.407
0.50873,3.1584,23.762
0.77369,3.1484,23.145
1.0112,3.1544,22.552
1.2255,3.178,21.983
1.4207,3.2199,21.435
1.6007,3.281,20.909
1.7687,3.3617,20.404
1.928,3.4624,19.92
2.0814,3.5836,19.455
2.2317,3.7256,19.011
2.381,3.889,18.587
2.5318,4.0742,18.184
2.6861,4.282,17.802
2.8457,4.5131,17.443
3.0124,4.7684,17.106
3.188,5.0488,16.793
3.3741,5.3556,16.507
3.5722,5.6899,16.247
3.784,6.0528,16.017
4.0109,6.4457,15.819
4.2544,6.8698,15.656
4.5159,7.3263,15.53
4.7969,7.8161,15.447
5.0989,8.3401,15.41
5.423,8.8987,15.425
5.7706,9.4916,15.496
6.1427,10.118,15.63
6.5402,10.777,15.835
6.9639,11.465,16.118
7.414,12.178,16.486
7.8904,12.909,16.949
8.3923,13.652,17.516
8.9183,14.396,18.195
9.466,15.126,18.993
10.032,15.827,19.919
10.612,16.48,20.975
11.198,17.061,22.165
11.785,17.543,23.484
12.36,17.9,24.925
12.914,18.101,26.473
13.433,18.117,28.105
13.902,17.922,29.789
14.304,17.494,31.486
14.623,16.821,33.149
14.842,15.899,34.725
14.948,14.742,36.158
14.928,13.375,37.398
14.772,11.839,38.397
14.479,10.184,39.122
14.05,8.4722,39.554
13.492,6.7643,39.689
12.819,5.1196,39.543
12.049,3.5886,39.145
11.203,2.2099,38.534
10.304,1.0077,37.754
9.3741,-0.007379,36.851
8.436,-0.83698,35.867
7.5087,-1.4923,34.84
6.6086,-1.991,33.799
5.7486,-2.3543,32.766
4.9383,-2.6048,31.757
4.184,-2.7643,30.782
3.4892,-2.853,29.845
2.855,-2.8889,28.95
2.2806,-2.8871,28.095
1.7638,-2.8604,27.28
1.3014,-2.8191,26.502
0.88936,-2.7714,25.759
0.52328,-2.7238,25.047
0.19858,-2.6811,24.365
-0.089386,-2.647,23.71
-0.34515,-2.6244,23.08
-0.57308,-2.6151,22.474
-0.77728,-2.6207,21.889
-0.96162,-2.6419,21.326
-1.1297,-2.6797,20.783
-1.2847,-2.7344,20.259
-1.4296,-2.8065,19.754
-1.5673,-2.8964,19.267
-1.7002,-3.0043,18.799
-1.8306,-3.1307,18.349
-1.9606,-3.276,17.917
-2.0922,-3.441,17.503
-2.2271,-3.6262,17.108
-2.367,-3.8325,16.733
-2.5135,-4.0609,16.377
-2.6683,-4.3124,16.043
-2.8327,-4.5883,15.73
-3.0082,-4.89,15.44
-3.1964,-5.2189,15.176
-3.3987,-5.5767,14.938
-3.6165,-5.9648,14.729
-3.8513,-6.3851,14.552
-4.1047,-6.8392,14.41
-4.3781,-7.3286,14.306
-4.6732,-7.8549,14.246
-4.9914,-8.4191,14.233
-5.3341,-9.0221,14.274
-5.7029,-9.664,14.374
-6.099,-10.344,14.542
-6.5236,-11.062,14.785
-6.9774,-11.813,15.112
-7.461,-12.594,15.534
-7.9743,-13.399,16.059
-8.5168,-14.217,16.699
-9.0868,-15.037,17.465
-9.6818,-15.844,18.366
-10.298,-16.618,19.41
-10.93,-17.337,20.604
-11.571,-17.972,21.949
-12.211,-18.492,23.443
-12.839,-18.864,25.076
-13.441,-19.051,26.829
-14.002,-19.017,28.674
-14.504,-18.733,30.573
-14.927,-18.172,32.474
-15.251,-17.323,34.321
-15.458,-16.185,36.048
-15.531,-14.78,37.588
-15.456,-13.143,38.881
-15.225,-11.329,39.876
-14.835,-9.4079,40.537
-14.292,-7.4539,40.852
-13.609,-5.5425,40.828
-12.802,-3.7413,40.494
-11.896,-2.1045,39.893
-10.917,-0.66873,39.079
